date,ticker,open,high,low,close,volume,currency
2024-01-15,MSFT,320.5,323.45,319.8,322.15,1856000.0,USD
2024-01-16,MSFT,322.15,325.6,321.5,324.8,1945000.0,USD
2024-01-17,MSFT,324.8,327.9,324.1,,1723000.0,USD
2024-01-18,MSFT,325.5,328.75,325.0,327.95,1834000.0,USD
2024-01-19,MSFT,327.95,330.2,327.3,329.5,,USD
2024-01-22,MSFT,329.5,331.85,328.8,330.75,1956000.0,USD
2024-01-23,MSFT,330.75,333.4,330.2,332.6,2045000.0,USD
2024-01-24,MSFT,332.6,335.2,332.0,334.5,2156000.0,USD
2024-01-25,MSFT,334.5,336.8,333.95,335.95,1867000.0,USD
2024-01-26,MSFT,335.95,338.5,335.4,337.8,2234000.0,USD
2024-02-26,MSFT,340.94,344.12,339.99,343.2,1612816.0,USD
2024-02-27,MSFT,333.83,337.95,331.79,334.21,1769114.0,USD
2024-02-28,MSFT,335.55,336.39,328.14,330.4,2203286.0,USD
2024-02-29,MSFT,330.17,330.94,329.27,330.94,3832517.0,USD
2024-03-01,MSFT,331.23,333.64,328.47,330.42,2998189.0,USD
2024-03-04,MSFT,336.14,338.13,333.78,334.98,2343523.0,USD
2024-03-05,MSFT,340.51,343.96,335.81,336.74,2008153.0,USD
2024-03-06,MSFT,348.41,353.28,348.05,350.77,2140053.0,USD
2024-03-07,MSFT,351.08,355.32,342.83,352.63,3034026.0,USD
2024-03-08,MSFT,347.01,348.36,345.94,345.97,1506949.0,USD
2024-03-11,MSFT,357.14,361.23,354.35,359.35,3953752.0,USD
2024-03-12,MSFT,357.96,362.8,357.72,359.73,1570390.0,USD
2024-03-13,MSFT,370.31,371.07,369.66,370.84,3059312.0,USD
2024-03-14,MSFT,379.85,380.81,374.15,380.67,3349396.0,USD
2024-03-15,MSFT,372.07,374.09,365.98,370.34,2179574.0,USD
2024-03-18,MSFT,378.27,379.52,375.07,375.88,3769464.0,USD
2024-03-19,MSFT,377.92,381.17,374.57,375.84,3654260.0,USD
2024-03-20,MSFT,381.42,383.25,378.7,379.51,3727712.0,USD
2024-03-21,MSFT,366.77,368.46,362.75,363.27,2722869.0,USD
2024-03-22,MSFT,359.18,361.93,357.18,360.74,3067438.0,USD
2024-03-25,MSFT,364.42,364.65,361.9,363.36,3220684.0,USD
2024-03-26,MSFT,359.38,360.67,356.84,360.08,2353499.0,USD
2024-03-27,MSFT,358.62,361.71,353.44,355.66,2921796.0,USD
2024-03-28,MSFT,360.01,360.85,355.82,360.05,2948021.0,USD
2024-03-29,MSFT,355.07,356.19,354.37,355.61,1967010.0,USD
2024-04-01,MSFT,360.96,361.93,353.9,358.59,3623221.0,USD
2024-04-02,MSFT,370.93,372.73,367.46,368.96,2502163.0,USD
2024-04-03,MSFT,369.73,372.81,363.38,366.74,2303692.0,USD
2024-04-04,MSFT,373.11,373.76,372.42,373.56,2362557.0,USD
2024-04-05,MSFT,357.89,358.04,355.21,356.37,2295543.0,USD
2024-04-08,MSFT,356.42,359.33,354.57,355.38,3857821.0,USD
2024-04-09,MSFT,361.34,361.66,358.89,360.47,3734693.0,USD
2024-04-10,MSFT,365.57,368.25,359.5,366.22,3115397.0,USD
2024-04-11,MSFT,367.4,371.16,366.51,368.75,3058506.0,USD
2024-04-12,MSFT,356.03,360.01,349.41,355.23,3899105.0,USD
2024-04-15,MSFT,343.64,346.75,341.86,343.1,3485296.0,USD
2024-04-16,MSFT,343.27,346.43,339.28,340.05,2107812.0,USD
2024-04-17,MSFT,346.2,347.36,344.32,347.17,3943851.0,USD
2024-04-18,MSFT,350.44,351.03,348.61,350.43,3948157.0,USD
2024-04-19,MSFT,353.64,355.05,352.18,352.86,3355619.0,USD
2024-04-22,MSFT,358.94,364.45,357.32,362.41,2588287.0,USD
2024-04-23,MSFT,371.33,377.58,370.15,375.71,2950976.0,USD
2024-04-24,MSFT,373.59,374.32,370.8,373.99,2421522.0,USD
2024-04-25,MSFT,358.79,366.19,354.17,358.17,1845266.0,USD
2024-04-26,MSFT,353.22,354.49,351.6,353.14,,USD
2024-04-29,MSFT,361.22,363.91,357.93,362.59,3861632.0,USD
2024-04-30,MSFT,361.75,363.31,360.19,361.26,2996972.0,USD
2024-05-01,MSFT,364.0,364.88,360.79,364.05,3661924.0,USD
2024-05-02,MSFT,347.21,348.42,343.06,346.9,3203194.0,USD
2024-05-03,MSFT,359.78,363.21,358.12,362.74,3149189.0,USD
2024-05-06,MSFT,357.22,361.88,354.6,361.24,3408327.0,USD
2024-05-07,MSFT,347.63,355.29,347.23,347.38,1730203.0,USD
2024-05-08,MSFT,342.23,342.86,340.37,340.54,2241426.0,USD
2024-05-09,MSFT,350.31,350.89,350.0,350.83,3881412.0,USD
2024-05-10,MSFT,350.73,354.19,345.39,345.87,2514920.0,USD
2024-05-13,MSFT,360.46,362.46,358.42,,1540738.0,USD
2024-05-14,MSFT,366.06,373.71,365.31,368.22,2344193.0,USD
2024-05-15,MSFT,370.28,370.81,367.69,367.79,2496530.0,USD
2024-05-16,MSFT,373.49,378.64,370.0,372.4,,USD
2024-05-17,MSFT,368.87,369.77,365.2,365.59,2538896.0,USD
2024-05-20,MSFT,361.91,365.55,357.47,363.93,1764223.0,USD
2024-05-21,MSFT,349.53,356.63,347.73,351.09,3166471.0,USD
2024-05-22,MSFT,339.21,341.35,338.5,340.02,3099601.0,USD
2024-05-23,MSFT,350.38,355.4,350.33,350.85,3125351.0,USD
2024-05-24,MSFT,341.58,343.97,338.16,338.31,2152465.0,USD
2024-05-27,MSFT,352.42,353.23,349.17,351.41,1576218.0,USD
2024-05-28,MSFT,368.8,369.29,366.1,368.93,1847739.0,USD
2024-05-29,MSFT,356.39,357.51,355.65,356.11,2478039.0,USD
2024-05-30,MSFT,345.6,348.4,344.88,347.47,3526580.0,USD
2024-05-31,MSFT,341.21,346.34,335.79,345.21,1760910.0,USD
2024-06-03,MSFT,332.08,335.48,330.71,330.87,3975539.0,USD
2024-06-04,MSFT,338.65,342.55,333.3,338.41,3989569.0,USD
2024-06-05,MSFT,336.48,337.91,335.98,,3056182.0,USD
2024-06-06,MSFT,330.64,331.64,326.63,326.74,2026861.0,USD
2024-06-07,MSFT,335.88,339.07,331.77,336.48,1616739.0,USD
2024-06-10,MSFT,333.11,336.41,329.66,335.22,3066847.0,USD
2024-06-11,MSFT,334.35,337.29,333.12,335.84,3544491.0,USD
2024-06-12,MSFT,324.17,324.92,321.3,323.47,2072212.0,USD
2024-06-13,MSFT,313.49,317.1,311.73,312.62,3618324.0,USD
2024-06-14,MSFT,313.7,317.75,312.06,314.28,2376031.0,USD
2024-06-17,MSFT,315.07,316.29,313.53,314.63,2815573.0,USD
2024-06-18,MSFT,315.88,316.02,312.7,,3842035.0,USD
2024-06-19,MSFT,317.56,318.36,316.49,317.38,3106872.0,USD
2024-06-20,MSFT,311.63,313.78,307.14,310.19,3158987.0,USD
2024-06-21,MSFT,305.59,308.14,300.74,301.42,2880346.0,USD
2024-06-24,MSFT,311.94,312.55,306.48,307.01,2199983.0,USD
2024-06-25,MSFT,314.14,315.87,312.56,314.85,3917349.0,USD
2024-06-26,MSFT,320.31,324.22,317.35,317.7,3064718.0,USD
2024-06-27,MSFT,320.97,322.52,315.33,316.2,3883366.0,USD
2024-06-28,MSFT,319.42,320.71,318.81,320.65,3303740.0,USD
2024-02-26,NVDA,926.28,930.64,919.99,925.26,1751924.0,USD
2024-02-27,NVDA,955.51,964.99,940.53,945.37,3099792.0,USD
2024-02-28,NVDA,966.84,967.27,947.32,949.6,2708948.0,USD
2024-02-29,NVDA,995.19,1004.33,985.11,1001.45,2288768.0,USD
2024-03-01,NVDA,970.11,970.86,964.91,,1545232.0,USD
2024-03-04,NVDA,987.12,997.33,986.05,991.22,2879904.0,USD
2024-03-05,NVDA,960.28,962.9,946.79,948.36,2364690.0,USD
2024-03-06,NVDA,976.08,983.64,950.98,953.01,3667354.0,USD
2024-03-07,NVDA,960.49,961.19,952.94,955.07,2088158.0,USD
2024-03-08,NVDA,975.14,984.84,965.28,965.63,2690631.0,USD
2024-03-11,NVDA,966.55,972.73,962.72,970.45,3226199.0,USD
2024-03-12,NVDA,965.97,976.64,965.03,971.28,3615810.0,USD
2024-03-13,NVDA,973.38,982.53,968.19,979.31,2774634.0,USD
2024-03-14,NVDA,1001.52,1002.94,983.52,989.09,3410947.0,USD
2024-03-15,NVDA,978.1,991.84,964.14,988.99,2948763.0,USD
2024-03-18,NVDA,991.39,1003.57,983.26,989.69,3807697.0,USD
2024-03-19,NVDA,992.27,1008.19,986.98,994.69,2416383.0,USD
2024-03-20,NVDA,994.69,1006.57,989.43,996.97,1773349.0,USD
2024-03-21,NVDA,1003.35,1010.15,990.08,1004.64,1533691.0,USD
2024-03-22,NVDA,1002.52,1004.87,990.17,992.55,2949796.0,USD
2024-03-25,NVDA,1032.48,1065.9,1025.0,1028.25,1719780.0,USD
2024-03-26,NVDA,1041.1,1047.39,1038.03,1039.07,3496170.0,USD
2024-03-27,NVDA,1048.51,1058.1,1033.96,1053.74,2561339.0,USD
2024-03-28,NVDA,1026.7,1047.54,1024.63,1027.22,2639929.0,USD
2024-03-29,NVDA,1020.78,1025.46,1015.78,1020.14,3631018.0,USD
2024-04-01,NVDA,997.44,1012.62,978.47,990.5,3784139.0,USD
2024-04-02,NVDA,1007.71,1008.01,996.32,1004.23,3503426.0,USD
2024-04-03,NVDA,1016.08,1021.98,1013.53,1015.0,2653224.0,USD
2024-04-04,NVDA,1038.33,1043.24,1030.6,1031.47,3475608.0,USD
2024-04-05,NVDA,1007.06,1020.01,990.49,1018.19,1975595.0,USD
2024-04-08,NVDA,1024.47,1032.08,1013.47,1013.47,2083098.0,USD
2024-04-09,NVDA,1033.54,1035.25,1020.95,1027.54,2813379.0,USD
2024-04-10,NVDA,1009.15,1012.98,992.66,1002.4,3312336.0,USD
2024-04-11,NVDA,999.84,1002.61,994.57,1001.47,2470834.0,USD
2024-04-12,NVDA,1021.12,1027.44,1020.62,1024.43,2824667.0,USD
2024-04-15,NVDA,1025.26,1032.13,1014.91,1029.94,2684141.0,USD
2024-04-16,NVDA,1015.72,1019.3,1014.2,1014.43,1577175.0,USD
2024-04-17,NVDA,1010.37,1020.85,1003.39,1004.68,1991450.0,USD
2024-04-18,NVDA,1027.13,1046.75,1022.55,1030.78,2357342.0,USD
2024-04-19,NVDA,1047.74,1049.1,1045.52,1048.37,3607037.0,USD
2024-04-22,NVDA,1005.35,1011.59,1000.91,1007.94,3020943.0,USD
2024-04-23,NVDA,1040.57,1045.09,1025.44,1027.7,1960796.0,USD
2024-04-24,NVDA,1027.43,1027.78,1020.77,1027.16,3931149.0,USD
2024-04-25,NVDA,1033.82,1040.43,1016.07,1037.81,1588668.0,USD
2024-04-26,NVDA,1071.04,1074.68,1052.28,1055.23,3056396.0,USD
2024-04-29,NVDA,1100.96,1103.81,1076.87,1103.38,3236263.0,USD
2024-04-30,NVDA,1084.04,1086.67,1073.98,1079.98,2159738.0,USD
2024-05-01,NVDA,1048.48,1054.11,1039.41,1053.69,2755516.0,USD
2024-05-02,NVDA,1108.88,1115.91,1073.99,1093.87,1702416.0,USD
2024-05-03,NVDA,1068.91,1071.65,1068.82,1068.84,2869277.0,USD
2024-05-06,NVDA,1077.09,1080.97,1072.91,1076.45,2842057.0,USD
2024-05-07,NVDA,1028.99,1033.84,1026.67,1029.51,2267524.0,USD
2024-05-08,NVDA,1051.05,1058.61,1037.41,1049.6,3094918.0,USD
2024-05-09,NVDA,1053.53,1078.57,1052.73,,2863501.0,USD
2024-05-10,NVDA,1044.01,1058.67,1036.45,1051.36,3049420.0,USD
2024-05-13,NVDA,1053.31,1074.13,1041.52,1068.38,3973112.0,USD
2024-05-14,NVDA,1040.8,1042.71,1019.82,1022.44,1713981.0,USD
2024-05-15,NVDA,1064.34,1072.16,1049.9,1051.95,1510651.0,USD
2024-05-16,NVDA,1089.03,1090.58,1066.23,1084.49,3930721.0,USD
2024-05-17,NVDA,1064.85,1081.17,1049.44,1060.93,1755948.0,USD
2024-05-20,NVDA,1070.56,1080.72,1065.46,1067.3,1970529.0,USD
2024-05-21,NVDA,1087.81,1105.25,1086.22,1105.08,3846920.0,USD
2024-05-22,NVDA,1041.88,1050.29,1007.0,1008.89,3241373.0,USD
2024-05-23,NVDA,1029.44,1054.65,1020.01,1045.27,1507461.0,USD
2024-05-24,NVDA,1041.76,1052.78,1017.8,1027.43,3279685.0,USD
2024-05-27,NVDA,1022.56,1025.95,1004.24,1021.58,2173218.0,USD
2024-05-28,NVDA,1078.77,1097.36,1073.93,1094.77,1837913.0,USD
2024-05-29,NVDA,1085.24,1088.94,1084.23,1086.08,3312375.0,USD
2024-05-30,NVDA,1055.86,1061.28,1041.27,1059.08,2248736.0,USD
2024-05-31,NVDA,1050.4,1052.43,1044.75,1048.72,1517297.0,USD
2024-06-03,NVDA,1013.51,1028.88,1011.61,1016.98,3058309.0,USD
2024-06-04,NVDA,995.63,996.96,980.74,994.4,2115863.0,USD
2024-06-05,NVDA,995.17,998.66,985.1,,2328791.0,USD
2024-06-06,NVDA,1005.92,1006.27,1000.66,1001.43,2751775.0,USD
2024-06-07,NVDA,961.68,979.12,951.6,965.03,2208521.0,USD
2024-06-10,NVDA,951.21,952.32,948.48,951.89,3234339.0,USD
2024-06-11,NVDA,951.74,953.6,949.34,949.98,1667647.0,USD
2024-06-12,NVDA,933.42,939.59,909.63,914.25,1502352.0,USD
2024-06-13,NVDA,904.01,905.41,896.6,899.73,3844351.0,USD
2024-06-14,NVDA,893.1,902.71,886.89,894.91,1893574.0,USD
2024-06-17,NVDA,865.56,867.36,862.05,863.15,2194780.0,USD
2024-06-18,NVDA,857.99,869.8,836.99,,2102276.0,USD
2024-06-19,NVDA,843.28,848.07,838.48,847.18,3803998.0,USD
2024-06-20,NVDA,859.48,862.34,840.48,859.5,3521770.0,USD
2024-06-21,NVDA,845.08,845.88,841.26,841.42,3039600.0,USD
2024-06-24,NVDA,886.82,887.03,879.57,880.27,2643647.0,USD
2024-06-25,NVDA,844.32,845.15,809.97,829.77,2730746.0,USD
2024-06-26,NVDA,818.22,840.07,786.13,817.27,2972178.0,USD
2024-06-27,NVDA,816.21,825.95,794.68,813.17,2699151.0,USD
2024-06-28,NVDA,792.53,802.66,784.66,790.27,2308258.0,USD
2024-02-12,TSLA,245.3,248.75,244.5,247.95,3245000.0,USD
2024-02-13,TSLA,247.95,251.2,247.3,250.8,3567000.0,USD
2024-02-14,TSLA,250.8,253.45,249.95,,3456000.0,USD
2024-02-15,TSLA,251.5,255.8,250.75,254.9,3678000.0,USD
2024-02-16,TSLA,254.9,257.3,254.1,256.45,,USD
2024-02-19,TSLA,256.45,259.75,255.8,258.95,3834000.0,USD
2024-02-20,TSLA,258.95,261.5,258.2,260.75,3945000.0,USD
2024-02-21,TSLA,260.75,263.2,260.1,262.5,3756000.0,USD
2024-02-22,TSLA,262.5,265.8,261.95,264.9,3867000.0,USD
2024-02-23,TSLA,264.9,267.45,264.3,266.75,3945000.0,USD
2024-02-26,TSLA,293.26,298.28,291.96,294.49,2198956.0,USD
2024-02-27,TSLA,288.4,293.36,287.27,288.37,,USD
2024-02-28,TSLA,291.78,293.8,288.81,292.77,1655683.0,USD
2024-02-29,TSLA,282.69,286.76,281.95,285.88,3487755.0,USD
2024-03-01,TSLA,283.99,286.12,283.38,285.63,3292725.0,USD
2024-03-04,TSLA,289.45,296.16,287.31,293.03,3307992.0,USD
2024-03-05,TSLA,276.9,280.26,273.42,279.05,3760134.0,USD
2024-03-06,TSLA,285.63,289.0,284.24,287.21,2001174.0,USD
2024-03-07,TSLA,273.82,275.3,270.78,271.76,1549104.0,USD
2024-03-08,TSLA,277.84,280.5,273.28,274.94,2064678.0,USD
2024-03-11,TSLA,262.95,264.18,256.23,260.18,3565153.0,USD
2024-03-12,TSLA,247.49,250.38,240.78,247.27,2935177.0,USD
2024-03-13,TSLA,262.07,264.61,259.46,260.87,2864973.0,USD
2024-03-14,TSLA,277.06,280.99,270.71,276.83,2055655.0,USD
2024-03-15,TSLA,263.18,268.81,258.47,267.07,3870052.0,USD
2024-03-18,TSLA,282.39,283.36,279.42,280.49,1665575.0,USD
2024-03-19,TSLA,287.02,297.66,281.13,292.19,3848203.0,USD
2024-03-20,TSLA,274.69,278.03,265.33,274.61,3054205.0,USD
2024-03-21,TSLA,283.09,291.99,276.59,279.22,2780617.0,USD
2024-03-22,TSLA,290.03,290.59,285.44,289.34,1808623.0,USD
2024-03-25,TSLA,301.16,304.37,295.41,304.31,2544327.0,USD
2024-03-26,TSLA,297.89,301.81,293.77,299.17,2168755.0,USD
2024-03-27,TSLA,290.14,291.28,287.46,290.62,2034003.0,USD
2024-03-28,TSLA,293.87,299.37,289.29,292.92,3365690.0,USD
2024-03-29,TSLA,294.54,302.85,291.7,302.2,,USD
2024-04-01,TSLA,302.99,307.42,302.82,305.11,2226331.0,USD
2024-04-02,TSLA,298.97,301.39,296.67,300.82,2622437.0,USD
2024-04-03,TSLA,311.23,313.2,308.78,312.4,2626798.0,USD
2024-04-04,TSLA,298.35,300.19,292.94,300.02,2990687.0,USD
2024-04-05,TSLA,312.12,312.8,308.25,,2578560.0,USD
2024-04-08,TSLA,311.91,316.37,304.32,306.43,2468616.0,USD
2024-04-09,TSLA,318.06,320.9,312.51,313.53,3309377.0,USD
2024-04-10,TSLA,300.52,300.71,299.25,300.62,2052467.0,USD
2024-04-11,TSLA,290.39,295.16,289.65,293.18,2435772.0,USD
2024-04-12,TSLA,290.94,292.12,284.26,288.7,3115777.0,USD
2024-04-15,TSLA,275.09,278.4,274.79,278.39,2201692.0,USD
2024-04-16,TSLA,260.74,264.77,255.13,255.84,3516411.0,USD
2024-04-17,TSLA,258.42,261.19,257.05,259.92,3119715.0,USD
2024-04-18,TSLA,244.59,248.5,242.45,245.03,1935684.0,USD
2024-04-19,TSLA,264.23,264.83,259.66,260.66,3956070.0,USD
2024-04-22,TSLA,246.31,257.94,244.56,257.46,3790870.0,USD
2024-04-23,TSLA,236.34,238.72,225.62,225.87,1704366.0,USD
2024-04-24,TSLA,250.85,254.34,248.85,250.62,2870073.0,USD
2024-04-25,TSLA,240.42,244.61,240.29,242.66,2684446.0,USD
2024-04-26,TSLA,225.81,225.83,224.27,225.28,2097218.0,USD
2024-04-29,TSLA,230.23,235.76,223.73,229.25,2219401.0,USD
2024-04-30,TSLA,224.88,228.98,222.5,224.15,1720169.0,USD
2024-05-01,TSLA,239.3,239.67,238.66,239.45,3573290.0,USD
2024-05-02,TSLA,218.98,219.36,213.2,218.67,,USD
2024-05-03,TSLA,216.91,221.43,216.67,220.19,3661088.0,USD
2024-05-06,TSLA,212.37,212.65,208.31,208.76,3280752.0,USD
2024-05-07,TSLA,216.69,221.8,213.0,216.08,2528494.0,USD
2024-05-08,TSLA,208.57,215.06,203.98,204.74,3513321.0,USD
2024-05-09,TSLA,209.98,212.21,205.16,207.86,2757008.0,USD
2024-05-10,TSLA,203.69,206.83,200.26,202.38,2503171.0,USD
2024-05-13,TSLA,203.36,208.54,196.95,205.62,2558079.0,USD
2024-05-14,TSLA,195.76,197.0,192.92,194.45,2733741.0,USD
2024-05-15,TSLA,197.18,204.27,193.37,203.65,3468541.0,USD
2024-05-16,TSLA,198.67,200.45,197.55,200.43,3890137.0,USD
2024-05-17,TSLA,198.69,199.75,197.77,199.45,1806094.0,USD
2024-05-20,TSLA,204.56,207.47,200.21,205.5,1844710.0,USD
2024-05-21,TSLA,203.59,207.6,200.75,202.59,3620539.0,USD
2024-05-22,TSLA,206.48,208.84,204.57,206.73,3130668.0,USD
2024-05-23,TSLA,210.76,216.21,208.93,214.35,3484117.0,USD
2024-05-24,TSLA,224.17,226.61,222.88,225.72,3325977.0,USD
2024-05-27,TSLA,231.27,232.12,227.83,231.26,3140920.0,USD
2024-05-28,TSLA,244.84,246.53,239.71,242.14,3714387.0,USD
2024-05-29,TSLA,248.7,253.91,248.33,253.01,2743085.0,USD
2024-05-30,TSLA,236.13,240.7,234.25,239.9,2533316.0,USD
2024-05-31,TSLA,229.39,230.55,225.61,228.79,2042601.0,USD
2024-06-03,TSLA,231.24,235.02,225.5,232.12,2739444.0,USD
2024-06-04,TSLA,217.04,218.62,212.55,214.99,2526630.0,USD
2024-06-05,TSLA,233.9,235.11,233.38,,1986275.0,USD
2024-06-06,TSLA,228.32,228.4,225.65,227.3,2743294.0,USD
2024-06-07,TSLA,220.43,221.92,216.31,221.82,3772158.0,USD
2024-06-10,TSLA,227.02,227.35,221.83,223.89,2816189.0,USD
2024-06-11,TSLA,221.37,228.6,221.05,225.57,2838106.0,USD
2024-06-12,TSLA,220.47,223.46,217.07,218.98,3001584.0,USD
2024-06-13,TSLA,220.03,228.77,217.93,228.68,2141147.0,USD
2024-06-14,TSLA,212.81,217.27,205.59,212.46,2016595.0,USD
2024-06-17,TSLA,202.34,206.5,200.47,203.6,3026322.0,USD
2024-06-18,TSLA,207.85,211.6,207.14,210.9,3881732.0,USD
2024-06-19,TSLA,188.14,190.78,187.63,189.61,1660381.0,USD
2024-06-20,TSLA,190.37,190.46,184.46,187.08,1568920.0,USD
2024-06-21,TSLA,187.31,188.45,184.92,186.59,3729655.0,USD
2024-06-24,TSLA,186.21,186.53,185.54,185.8,2452246.0,USD
2024-06-25,TSLA,184.77,185.95,181.81,183.68,2974764.0,USD
2024-06-26,TSLA,179.61,181.87,178.09,181.31,2158003.0,USD
2024-06-27,TSLA,186.27,192.89,181.98,,3592101.0,USD
2024-06-28,TSLA,179.16,179.94,178.89,179.48,2784294.0,USD
